# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 00010001011001100000011001110101000011010 41 1918018 320000001 80678338217197406053 483570326334694401 80678169963990264118
unknown 00010001011001100000011100110101000011010 41 126412 320000001 1224112464882072385236 483570326334694401 1224073732048732236129
unknown 00010001011001100010100000011001011101010 41 10000001 149194132 15474248943642359073 1037188948628841076 15474242753945876464
unknown 00010001011001100010100000011100101101010 41 71534 320000001 2163202182328298911880 483570326334694401 2163081228307648164087
unknown 00010001011001101010000001011010000110110 41 10000001 39993678 15474248943642359073 3869174145740547653 15474242753945876464
unknown 00010001011001101010000001110010110110110 41 71548 320000001 2162778902424561614055 483570326334694401 2162657995732789221300
unknown 00010001011001101010000001110010111010110 41 71538 320000001 2163081228307648164087 483570326334694401 2162960287812369438406
unknown 00010001011001101010000001110011001110110 41 101152 320000001 1529801733140941695295 483570326334694401 1529741240368070449231
unknown 00010001011001101010000001110011100111010 41 10000001 159991056 15474248943642359073 967194721876656245 15474242753945876464
unknown 00010001011001101101000000111001110011010 41 151656 320000001 1020352013178987539975 483570326334694401 1020325101613296415419
unknown 00010001011001110110100000011100101101010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00010001011010001000011000000110011110110 41 765362 320000001 202182111093407478243 483570326334694401 202181054437579582008
unknown 00010001011010001100000010101101000111010 41 75873 320000001 2039493692231393702139 483570326334694401 2039386176452318019458
unknown 00010001011010010001101010000001100111010 41 1914177 320000001 80840227894636982036 483570326334694401 80840058965517124224
unknown 00010001011010010001101010000001110011010 41 126409 320000001 1224141516115723835822 483570326334694401 1224102781443937999750
unknown 00010001011010010010100000011100101101010 41 107278 320000001 1442443976497255116263 483570326334694401 1442390195099574340173
unknown 00010001011010010110001010000001100111010 41 2846890 320000001 54354929382825656897 483570326334694401 54354853011974641263
unknown 00010001011010010110001010000001110011010 41 176922 320000001 874636873371726152556 483570326334694401 874617099299551984233
unknown 00010001011010011000100000011001100110110 41 10000001 53707276 15474248943642359073 2881220505591691792 15474242753945876464
unknown 00010001011010011010000001110010110110110 41 71536 320000001 2163141703627160232085 483570326334694401 2163020756369479093688
unknown 00010001011010011010000001110010111010110 41 71540 320000001 2163020756369479093688 483570326334694401 2162899822636035647468
unknown 00010001011010011010000001110011001110110 41 101144 320000001 1529922733040739286190 483570326334694401 1529862230698308759070
unknown 00010001011010011010000001110011100110110 41 9106222 320000001 16993052103350053883 483570326334694401 16993044638983540972
unknown 00010001011010011010000001110011100111010 41 10000001 104992336 15474248943642359073 1473845718707244826 15474242753945876464
unknown 00010001011010100000010010011100101101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 00010001011010100000010100101100101101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 00010001011010100000010101100011000111010 41 75872 320000001 2039520572947497553280 483570326334694401 2039413054334342010154
unknown 00010001011010100000010101101000011011010 41 10000001 39996840 15474248943642359073 3868868263359618769 15474242753945876464
unknown 00010001011010100000010101110100111010110 41 1521115 320000001 101729655490000778615 483570326334694401 101729387977319680027
unknown 00010001011010100000010110000011100110110 41 10000001 34999979 15474248943642359073 4421217078749462518 15474242753945876464
unknown 00010001011010100000010110001001100111010 41 7836888 320000001 19745402117610017441 483570326334694401 19745392039429985046
unknown 00010001011010100000010110001110000111010 41 10000001 30000003 15474248943642359073 5158082981214119691 15474242753945876464
unknown 00010001011010100000010110011101001110110 41 1909363 320000001 81044047104019787941 483570326334694401 81043877321998617533
unknown 00010001011010100000010110100101100010110 41 10000001 42611262 15474248943642359073 3631493122890200586 15474242753945876464
unknown 00010001011010100000010110110000111000110 41 10000001 30000003 15474248943642359073 5158082981214119691 15474242753945876464
unknown 00010001011010100000010110110011000001110 41 10000001 35645736 15474248943642359073 4341122453206535962 15474242753945876464
unknown 00010001011010100000010111001110100111010 41 10000001 53748975 15474248943642359073 2878985225498207815 15474242753945876464
unknown 00010001011010100000010111010011100111010 41 1913093 320000001 80886033721660439071 483570326334694401 80885864601048736349
unknown 00010001011010100000011001011000001111010 41 53638 320000001 2884941737400211312175 483570326334694401 2884726611809263904448
unknown 00010001011010100000011001011001110111010 41 71514 320000001 2163807155391567166743 483570326334694401 2163686133710010547868
unknown 00010001011010100000011001011001111011010 41 53637 320000001 2884995523811408810381 483570326334694401 2884780390199148680346
unknown 00010001011010100000011001011101100110110 41 1526386 320000001 101378357054291990599 483570326334694401 101378091385997375745
unknown 00010001011010100000011001011101100111010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00010001011010100000011001110010110001010 41 125 320000001 1237940039285380274899125 483570326334694401 1199554301633120421413881
unknown 00010001011010100000011001110011100110110 41 5798209 320000001 26687983291163277206 483570326334694401 26687964879985011652
unknown 00010001011010100000011001110011100111010 41 10000001 161061737 15474248943642359073 960765156224985544 15474242753945876464
unknown 00010001011010100000011100100010110101010 41 63230 320000001 2447295665201210412184 483570326334694401 2447140856353742201386
unknown 00010001011010100000011100100100101101010 41 89407 320000001 1730764983845476689324 483570326334694401 1730687554223446045368
unknown 00010001011010100000011100101000110101010 41 89405 320000001 1730803701254656164224 483570326334694401 1730726268168445395457
unknown 00010001011010100000011100101001001101010 41 89407 320000001 1730764983845476689324 483570326334694401 1730687554223446045368
unknown 00010001011010100000011100101010010101010 41 89407 320000001 1730764983845476689324 483570326334694401 1730687554223446045368
unknown 00010001011010100000011100101100100101010 41 89407 320000001 1730764983845476689324 483570326334694401 1730687554223446045368
unknown 00010001011010100000011100101101001001010 41 10000001 39993682 15474248943642359073 3869173758762009819 15474242753945876464
unknown 00010001011010100000011100101110100111010 41 10000001 48749405 15474248943642359073 3174243970991492807 15474242753945876464
unknown 00010001011010100000011100110010110001010 41 89406 320000001 1730784342333540638911 483570326334694401 1730706910979448991863
unknown 00010001011010100000011100110010110110110 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100110010111010110 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100110010111011010 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100110011100110110 41 5321312 320000001 29079765462102679633 483570326334694401 29079743603024615408
unknown 00010001011010100000011100110011100111010 41 10000001 163839165 15474248943642359073 944478110045742326 15474242753945876464
unknown 00010001011010100000011100111001011010110 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100111001011011010 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100111001011101010 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00010001011010100000011100111001100110110 41 5195157 320000001 29785915018674610674 483570326334694401 29785892085090824782
unknown 00010001011010100000011100111001100111010 41 10000001 258117449 15474248943642359073 599504239291751773 15474242753945876464
unknown 00010001011010100000011100111001110011010 41 659047 320000001 234797373951588482100 483570326334694401 234795948888132381808
unknown 00010001011010100001000001110010110101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 00010001011010100001001000011100101101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 00010001011010100001011000000110011101010 41 1258669 320000001 122941380863970221212 483570326334694401 122940990162395264189
unknown 00010001011010100001011000100001100111010 41 1339322 320000001 115537940025380404685 483570326334694401 115537594962445688625
unknown 00010001011010100001100000011100101101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 00010001011010100001100001010110001011010 41 7732082 320000001 20013044987193945223 483570326334694401 20013034633949044846
unknown 00010001011010100001100001011000001111010 41 1927692 320000001 80273459095474035460 483570326334694401 80273292526763833283
